transaction_id;transaction_date;transaction_time;transaction_qty;store_id;product_id;customer_id;employee_id;payment_methods_id
147609;29/06/2023;10:40:21;1;5;49;43261;4;3
147610;29/06/2023;10:40:35;2;3;50;4220;1;3
147611;29/06/2023;10:40:40;1;8;39;38534;5;3
147612;29/06/2023;10:41:33;1;3;41;19430;1;1
147613;29/06/2023;10:42:07;2;8;41;38346;5;2
147614;29/06/2023;10:42:46;1;5;28;41450;3;1
147615;29/06/2023;10:44:07;2;3;35;42261;1;3
147616;29/06/2023;10:44:07;1;3;77;37597;1;1
147617;29/06/2023;10:44:36;1;3;58;35633;1;1
147618;29/06/2023;10:46:11;1;5;32;49694;3;3
147619;29/06/2023;10:46:11;1;5;76;34576;3;3
147620;29/06/2023;10:49:26;1;8;47;31656;6;2
147621;29/06/2023;10:51:03;2;3;33;39045;1;3
147622;29/06/2023;10:51:12;1;3;35;49212;1;1
147623;29/06/2023;10:51:56;2;8;51;39394;5;1
147624;29/06/2023;10:51:56;1;8;78;21073;6;3
147625;29/06/2023;10:52:04;1;8;31;14329;6;2
147626;29/06/2023;10:52:31;1;3;48;49159;2;2
147627;29/06/2023;10:55:10;1;5;44;7225;3;1
147628;29/06/2023;10:55:25;1;3;52;21536;2;2
147629;29/06/2023;10:55:52;1;8;51;1611;5;3
147630;29/06/2023;10:55:52;1;8;69;36770;6;2
147631;29/06/2023;10:56:12;2;8;24;8183;5;1
147632;29/06/2023;10:57:04;1;8;44;31865;6;1
147633;29/06/2023;10:57:24;2;3;41;47990;1;2
147634;29/06/2023;10:58:10;2;3;35;30569;1;3
147635;29/06/2023;10:59:01;2;8;55;16698;6;3
147636;29/06/2023;10:59:28;2;8;40;37896;5;3
147637;29/06/2023;10:59:41;1;3;50;16700;2;3
147638;29/06/2023;10:59:41;1;3;71;43510;2;1
147639;29/06/2023;10:59:47;2;8;50;40343;5;3
147640;29/06/2023;10:59:47;1;8;77;39896;5;2
147641;29/06/2023;11:00:34;1;3;35;25127;2;3
147642;29/06/2023;11:00:57;1;8;59;49659;6;3
147643;29/06/2023;11:00:57;1;8;77;18250;5;2
147644;29/06/2023;11:01:43;2;8;25;47626;6;3
147645;29/06/2023;11:03:34;2;8;87;4917;6;3
147646;29/06/2023;11:05:16;1;5;26;33903;3;3
147647;29/06/2023;11:07:48;1;8;46;15885;5;3
147648;29/06/2023;11:07:48;1;8;78;21733;6;1
147649;29/06/2023;11:11:11;2;3;43;29762;2;2
147650;29/06/2023;11:13:02;2;3;45;12561;2;2
147651;29/06/2023;11:13:26;2;3;27;10886;1;3
147652;29/06/2023;11:15:11;2;3;36;36929;2;2
147653;29/06/2023;11:16:56;2;8;39;3829;6;1
147654;29/06/2023;11:17:36;1;8;31;6897;5;1
147655;29/06/2023;11:19:53;1;5;24;2083;3;2
147656;29/06/2023;11:20:22;2;8;28;40020;5;3
147657;29/06/2023;11:20:46;1;8;52;40587;6;2
147658;29/06/2023;11:21:00;1;3;46;14207;1;1
147659;29/06/2023;11:21:00;1;3;70;4410;2;1
147660;29/06/2023;11:21:18;1;3;34;38118;1;2
147661;29/06/2023;11:21:25;1;5;23;15236;3;2
147662;29/06/2023;11:24:00;2;3;58;47806;2;2
147663;29/06/2023;11:24:00;1;3;72;45909;2;1
147664;29/06/2023;11:25:32;2;8;29;22856;5;1
147665;29/06/2023;11:26:29;1;3;43;14331;1;1
147666;29/06/2023;11:27:03;2;5;26;33894;3;2
147667;29/06/2023;11:29:15;2;8;30;334;6;2
147668;29/06/2023;11:29:21;1;5;55;8513;3;3
147669;29/06/2023;11:29:57;2;3;41;29434;2;3
147670;29/06/2023;11:31:09;2;8;58;17039;6;2
147671;29/06/2023;11:33:51;2;8;29;44163;5;3
147672;29/06/2023;11:33:54;2;8;50;18236;5;1
147673;29/06/2023;11:34:06;2;8;45;17572;5;3
147674;29/06/2023;11:34:07;2;8;37;28497;5;1
147675;29/06/2023;11:34:15;1;8;35;70;5;3
147676;29/06/2023;11:36:21;2;8;32;42081;5;3
147677;29/06/2023;11:36:54;1;8;54;3011;6;1
147678;29/06/2023;11:37:03;1;8;24;4169;5;3
147679;29/06/2023;11:37:34;1;3;31;14220;2;3
147680;29/06/2023;11:38:08;2;5;25;6122;4;2
147681;29/06/2023;11:38:17;1;3;41;40240;1;1
147682;29/06/2023;11:38:54;2;5;41;1688;3;3
147683;29/06/2023;11:40:31;2;5;53;32146;4;3
147684;29/06/2023;11:41:17;2;5;87;43178;3;3
147685;29/06/2023;11:41:17;2;5;72;5384;4;3
147686;29/06/2023;11:41:34;1;5;58;20529;3;1
147687;29/06/2023;11:42:46;1;5;48;40532;4;1
147688;29/06/2023;11:43:13;1;5;51;45237;4;1
147689;29/06/2023;11:44:00;1;8;55;23983;5;2
147690;29/06/2023;11:44:19;2;5;31;33051;3;1
147691;29/06/2023;11:44:19;1;5;77;30125;4;3
147692;29/06/2023;11:45:06;2;5;33;46450;3;1
147693;29/06/2023;11:45:35;2;3;47;44911;1;3
147694;29/06/2023;11:48:45;1;8;49;722;6;2
147695;29/06/2023;11:48:49;1;5;30;8304;3;3
147696;29/06/2023;11:48:50;1;8;34;31413;6;1
147697;29/06/2023;11:48:50;1;8;72;3929;6;3
147698;29/06/2023;11:48:56;2;3;35;45365;2;3
147699;29/06/2023;11:49:13;2;8;37;31391;5;2
147700;29/06/2023;11:49:45;1;5;54;27657;3;3
147701;29/06/2023;11:49:45;1;5;77;12910;4;1
147702;29/06/2023;11:49:48;2;8;23;21105;6;1
147703;29/06/2023;11:51:47;2;3;47;194;2;3
147704;29/06/2023;11:51:47;1;3;69;23182;1;2
147705;29/06/2023;11:52:45;1;8;27;35104;6;3
147706;29/06/2023;11:52:57;2;5;50;45092;3;3
147707;29/06/2023;11:52:57;1;5;78;11759;4;1
147708;29/06/2023;11:53:48;2;8;87;18334;5;1
147709;29/06/2023;11:55:52;2;3;51;26384;1;2
147710;29/06/2023;11:56:59;1;8;37;46350;5;2
147711;29/06/2023;11:56:59;1;8;73;49517;6;1
147712;29/06/2023;11:59:01;1;8;55;33674;5;2
147713;29/06/2023;11:59:51;1;3;61;34514;1;2
147714;29/06/2023;12:00:06;2;3;42;22362;2;2
147715;29/06/2023;12:02:49;2;5;43;5950;3;2
147716;29/06/2023;12:02:49;1;5;78;25898;4;3
147717;29/06/2023;12:04:12;2;8;35;28853;5;1
147718;29/06/2023;12:04:41;1;3;29;25558;2;2
147719;29/06/2023;12:04:47;2;5;25;945;3;2
147720;29/06/2023;12:06:39;1;5;31;3599;3;1
147721;29/06/2023;12:07:00;1;3;40;22867;1;2
147722;29/06/2023;12:07:20;2;5;41;27385;4;3
147723;29/06/2023;12:09:02;1;3;29;6538;1;3
147724;29/06/2023;12:09:02;1;3;69;23732;1;3
147725;29/06/2023;12:09:39;1;3;50;16161;2;3
147726;29/06/2023;12:10:30;1;3;55;9699;1;1
147727;29/06/2023;12:10:52;2;3;48;31083;1;2
147728;29/06/2023;12:11:31;2;3;57;5248;2;1
147729;29/06/2023;12:11:35;2;3;48;16204;2;3
147730;29/06/2023;12:11:45;2;8;61;32084;6;3
147731;29/06/2023;12:12:27;2;5;61;15098;4;1
147732;29/06/2023;12:12:44;1;3;25;38532;1;2
147733;29/06/2023;12:13:29;2;3;38;10136;2;3
147734;29/06/2023;12:13:39;2;5;87;13602;4;3
147735;29/06/2023;12:13:39;2;5;72;8196;4;1
147736;29/06/2023;12:14:07;1;8;59;40467;5;3
147737;29/06/2023;12:14:16;1;3;59;22609;1;3
147738;29/06/2023;12:14:21;2;3;33;22218;2;3
147739;29/06/2023;12:15:08;2;3;56;29330;2;3
147740;29/06/2023;12:15:15;2;8;33;42946;6;2
147741;29/06/2023;12:16:53;2;5;23;10967;4;2
147742;29/06/2023;12:16:53;1;5;76;5398;3;3
147743;29/06/2023;12:17:38;1;5;38;7536;3;3
147744;29/06/2023;12:17:38;1;5;78;17039;4;1
147745;29/06/2023;12:19:29;2;8;31;28740;6;3
147746;29/06/2023;12:20:50;1;8;22;6198;6;1
147747;29/06/2023;12:22:29;1;5;47;32620;3;2
147748;29/06/2023;12:22:39;1;8;23;39769;5;1
147749;29/06/2023;12:23:35;2;3;31;43252;1;1
147750;29/06/2023;12:24:47;1;3;25;5789;2;3
147751;29/06/2023;12:24:47;1;3;77;183;2;1
147752;29/06/2023;12:25:35;2;5;43;46597;3;3
147753;29/06/2023;12:26:51;2;8;44;19116;6;1
147754;29/06/2023;12:26:52;2;5;53;10056;3;3
147755;29/06/2023;12:27:50;1;8;40;1457;5;1
147756;29/06/2023;12:28:54;2;3;57;11510;1;3
147757;29/06/2023;12:30:09;2;5;53;45696;3;2
147758;29/06/2023;12:31:26;2;3;39;35051;2;3
147759;29/06/2023;12:32:06;2;8;59;49237;5;2
147760;29/06/2023;12:33:04;2;3;47;8665;2;3
147761;29/06/2023;12:33:36;1;8;38;19664;6;2
147762;29/06/2023;12:33:36;1;8;79;19449;6;3
147763;29/06/2023;12:35:26;2;3;57;29937;2;3
147764;29/06/2023;12:36:14;2;3;42;38144;1;3
147765;29/06/2023;12:36:50;2;5;57;30212;3;3
147766;29/06/2023;12:38:12;1;8;44;38174;6;2
147767;29/06/2023;12:38:27;2;3;34;11273;1;1
147768;29/06/2023;12:38:27;1;3;70;41830;1;3
147769;29/06/2023;12:39:33;2;5;45;49950;4;2
147770;29/06/2023;12:39:42;1;5;50;11368;3;3
147771;29/06/2023;12:39:48;1;3;44;7439;2;2
147772;29/06/2023;12:43:12;2;5;45;14351;4;2
147773;29/06/2023;12:43:23;1;5;54;13509;3;2
147774;29/06/2023;12:44:13;1;3;25;45243;2;3
147775;29/06/2023;12:44:17;2;8;27;24915;6;1
147776;29/06/2023;12:44:17;1;8;72;28086;6;3
147777;29/06/2023;12:45:01;2;3;38;49729;2;3
147778;29/06/2023;12:46:15;2;3;39;44932;2;2
147779;29/06/2023;12:46:15;1;3;69;2432;1;2
147780;29/06/2023;12:46:38;2;3;59;43015;2;3
147781;29/06/2023;12:47:55;1;5;51;17373;3;3
147782;29/06/2023;12:50:00;2;5;56;8412;4;1
147783;29/06/2023;12:50:32;1;8;50;23261;6;1
147784;29/06/2023;12:52:51;1;3;31;20406;1;3
147785;29/06/2023;12:55:31;2;8;23;12020;6;1
147786;29/06/2023;12:56:12;1;3;34;36132;1;1
147787;29/06/2023;12:56:41;2;3;47;38572;2;3
147788;29/06/2023;12:56:54;2;5;60;45334;3;1
147789;29/06/2023;12:57:35;2;3;55;42441;1;2
147790;29/06/2023;12:57:56;1;8;46;33337;6;2
147791;29/06/2023;12:58:46;1;8;30;15714;6;1
147792;29/06/2023;12:58:51;1;3;45;23717;1;2
147793;29/06/2023;13:01:29;2;5;54;46463;4;1
147794;29/06/2023;13:01:29;1;5;74;26020;4;3
147795;29/06/2023;13:01:40;2;3;27;12750;2;2
147796;29/06/2023;13:02:44;1;3;61;44239;1;3
147797;29/06/2023;13:02:44;1;3;70;35043;1;2
147798;29/06/2023;13:03:23;2;8;46;41833;5;3
147799;29/06/2023;13:03:31;1;3;22;23647;2;2
147800;29/06/2023;13:03:49;1;3;43;6902;2;1
147801;29/06/2023;13:03:49;1;3;78;8569;1;3
147802;29/06/2023;13:06:28;2;3;24;10131;1;2
147803;29/06/2023;13:06:45;2;3;25;30713;2;1
147804;29/06/2023;13:07:01;2;5;39;23143;3;2
147805;29/06/2023;13:07:26;2;8;43;34915;5;3
147806;29/06/2023;13:08:50;1;8;28;5218;5;1
147807;29/06/2023;13:09:30;2;8;43;9556;5;3
147808;29/06/2023;13:11:32;1;5;23;35885;4;3
147809;29/06/2023;13:12:54;1;5;35;33275;4;1
147810;29/06/2023;13:12:54;1;5;73;2123;4;2
147811;29/06/2023;13:14:27;2;5;23;21481;4;3
147812;29/06/2023;13:19:47;2;5;26;25113;4;2
147813;29/06/2023;13:19:47;1;5;73;4764;4;2
147814;29/06/2023;13:20:56;2;3;23;22757;2;3
147815;29/06/2023;13:20:56;1;3;72;24005;1;1
147816;29/06/2023;13:21:48;2;3;34;48314;2;2
147817;29/06/2023;13:22:04;2;5;44;4016;4;1
147818;29/06/2023;13:22:04;1;5;75;12595;4;3
147819;29/06/2023;13:22:06;1;5;30;5103;3;3
147820;29/06/2023;13:25:01;2;5;29;48062;3;3
147821;29/06/2023;13:25:12;1;3;34;44950;1;3
147822;29/06/2023;13:26:58;1;5;52;18984;3;2
147823;29/06/2023;13:27:11;2;8;87;9134;6;3
147824;29/06/2023;13:27:31;1;3;25;10955;1;1
147825;29/06/2023;13:27:41;1;8;48;43305;6;1
147826;29/06/2023;13:29:03;1;5;56;24855;4;2
147827;29/06/2023;13:29:35;2;5;34;3564;3;1
147828;29/06/2023;13:29:35;1;5;74;45657;3;2
147829;29/06/2023;13:29:45;2;5;52;36809;4;1
147830;29/06/2023;13:31:15;2;8;38;8899;5;2
147831;29/06/2023;13:31:42;2;3;26;45506;1;1
147832;29/06/2023;13:32:31;2;3;24;985;2;2
147833;29/06/2023;13:32:31;1;3;69;43088;2;2
147834;29/06/2023;13:34:57;2;3;39;38131;1;1
147835;29/06/2023;13:35:11;2;3;23;22543;1;2
147836;29/06/2023;13:35:11;1;3;79;49059;1;2
147837;29/06/2023;13:36:06;2;5;39;35625;4;3
147838;29/06/2023;13:36:07;2;8;60;3592;5;3
147839;29/06/2023;13:36:15;1;3;54;4063;1;1
147840;29/06/2023;13:36:39;2;3;50;35097;1;3
147841;29/06/2023;13:36:39;1;3;69;34454;2;2
147842;29/06/2023;13:37:52;2;5;28;32705;4;3
147843;29/06/2023;13:38:16;1;5;87;47565;3;2
147844;29/06/2023;13:38:20;1;8;31;28010;5;1
147845;29/06/2023;13:38:43;1;5;34;44824;4;1
147846;29/06/2023;13:38:43;1;5;79;7689;4;1
147847;29/06/2023;13:39:55;2;5;25;10290;3;1
147848;29/06/2023;13:40:05;1;5;53;4074;3;3
147849;29/06/2023;13:40:28;1;8;26;23130;5;3
147850;29/06/2023;13:40:28;1;8;72;6647;6;2
147851;29/06/2023;13:40:34;2;8;49;49854;6;2
147852;29/06/2023;13:40:57;1;8;56;3495;6;3
147853;29/06/2023;13:41:09;2;3;36;16108;1;2
147854;29/06/2023;13:41:35;1;5;48;35512;4;2
147855;29/06/2023;13:41:35;1;5;73;31425;4;3
147856;29/06/2023;13:42:57;1;5;61;32288;4;3
147857;29/06/2023;13:43:08;2;8;27;18583;5;2
147858;29/06/2023;13:43:08;1;8;69;24778;5;3
147859;29/06/2023;13:44:36;1;8;28;21796;5;1
147860;29/06/2023;13:45:46;1;5;39;19079;3;3
147861;29/06/2023;13:45:46;1;5;78;7247;3;1
147862;29/06/2023;13:46:09;1;8;33;26640;6;1
147863;29/06/2023;13:46:12;2;3;29;48416;2;1
147864;29/06/2023;13:46:48;2;5;46;29575;4;1
147865;29/06/2023;13:49:32;2;8;40;27476;5;2
147866;29/06/2023;13:49:44;1;8;52;47881;5;2
147867;29/06/2023;13:50:13;1;5;36;15883;4;1
147868;29/06/2023;13:50:25;1;3;55;3763;2;3
147869;29/06/2023;13:50:37;2;5;48;12982;3;3
147870;29/06/2023;13:50:52;1;3;58;21544;2;2
147871;29/06/2023;13:50:56;2;5;26;24548;4;1
147872;29/06/2023;13:51:37;2;3;61;34076;2;2
147873;29/06/2023;13:51:42;1;8;51;4915;6;3
147874;29/06/2023;13:51:43;1;3;51;2101;1;2
147875;29/06/2023;13:52:19;1;5;34;28646;4;2
147876;29/06/2023;13:52:19;1;5;77;12556;4;1
147877;29/06/2023;13:53:03;1;5;55;22516;3;2
147878;29/06/2023;13:53:04;2;8;59;33274;6;3
147879;29/06/2023;13:54:04;1;8;60;34656;6;3
147880;29/06/2023;13:54:11;2;5;55;46380;4;3
147881;29/06/2023;13:54:12;1;5;51;12078;3;1
147882;29/06/2023;13:54:39;2;8;55;15919;6;1
147883;29/06/2023;13:56:28;1;3;60;29067;1;2
147884;29/06/2023;13:59:08;1;8;48;22390;6;2
147885;29/06/2023;13:59:41;1;8;22;28994;5;2
147886;29/06/2023;14:02:31;2;8;27;40711;6;2
147887;29/06/2023;14:04:16;2;8;53;8113;5;1
147888;29/06/2023;14:04:35;1;5;56;47693;4;1
147889;29/06/2023;14:04:35;1;5;74;10541;3;1
147890;29/06/2023;14:05:09;1;8;41;19370;5;2
147891;29/06/2023;14:07:06;2;8;37;34767;5;1
147892;29/06/2023;14:08:06;1;8;56;43678;5;1
147893;29/06/2023;14:08:09;2;3;52;38266;2;3
147894;29/06/2023;14:08:39;1;8;37;27500;5;2
147895;29/06/2023;14:08:39;1;8;72;8831;6;3
147896;29/06/2023;14:08:42;2;5;87;33885;3;1
147897;29/06/2023;14:08:42;2;5;72;12739;4;3
147898;29/06/2023;14:08:42;1;5;74;43149;3;3
147899;29/06/2023;14:09:24;1;5;28;43376;4;3
147900;29/06/2023;14:09:49;1;3;32;44356;1;3
147901;29/06/2023;14:10:12;1;8;37;31540;5;1
147902;29/06/2023;14:10:22;2;3;51;18438;2;3
147903;29/06/2023;14:10:31;2;8;26;36911;6;2
147904;29/06/2023;14:11:54;1;3;47;39396;2;1
147905;29/06/2023;14:12:00;2;5;37;4075;3;1
147906;29/06/2023;14:12:00;1;5;70;16409;4;3
147907;29/06/2023;14:12:04;1;3;49;33757;1;1
147908;29/06/2023;14:12:26;2;5;58;24834;3;1
147909;29/06/2023;14:13:10;1;8;38;4090;5;3
147910;29/06/2023;14:15:42;2;8;24;7312;6;1
147911;29/06/2023;14:17:35;2;5;23;45;4;2
147912;29/06/2023;14:18:00;2;3;43;44672;2;3
147913;29/06/2023;14:18:00;1;3;78;1315;2;2
147914;29/06/2023;14:19:12;1;5;27;10935;4;3
147915;29/06/2023;14:19:12;1;5;79;31104;3;2
147916;29/06/2023;14:21:22;2;8;42;4737;6;3
147917;29/06/2023;14:21:30;1;5;24;46644;4;1
147918;29/06/2023;14:23:18;1;3;25;12461;1;1
147919;29/06/2023;14:23:19;1;3;44;16944;2;3
147920;29/06/2023;14:25:54;1;5;48;22980;4;2
147921;29/06/2023;14:25:54;1;5;78;10090;3;2
147922;29/06/2023;14:26:31;1;8;48;37730;5;2
147923;29/06/2023;14:28:36;1;3;33;42936;1;2
147924;29/06/2023;14:29:26;2;3;34;46177;1;1
147925;29/06/2023;14:30:53;1;3;54;8217;2;3
147926;29/06/2023;14:35:27;1;5;28;20981;3;2
147927;29/06/2023;14:35:27;1;5;73;3546;4;3
147928;29/06/2023;14:39:55;1;8;38;15466;5;1
147929;29/06/2023;14:40:10;2;3;52;35937;2;3
147930;29/06/2023;14:42:07;1;8;34;7855;6;3
147931;29/06/2023;14:42:07;1;8;78;26031;6;2
147932;29/06/2023;14:42:16;1;3;61;37429;1;1
147933;29/06/2023;14:42:44;2;3;59;22624;2;1
147934;29/06/2023;14:43:50;1;3;26;6868;2;2
147935;29/06/2023;14:44:36;1;3;61;33761;1;3
147936;29/06/2023;14:45:16;2;3;54;2097;2;2
147937;29/06/2023;14:46:11;1;5;42;23058;3;1
147938;29/06/2023;14:46:11;1;5;69;48977;3;2
147939;29/06/2023;14:46:30;2;3;27;11328;1;3
147940;29/06/2023;14:46:30;1;3;70;15146;1;2
147941;29/06/2023;14:48:54;2;5;48;32359;4;3
147942;29/06/2023;14:48:54;1;5;76;31980;4;2
147943;29/06/2023;14:50:05;1;5;54;43886;3;1
147944;29/06/2023;14:50:21;1;5;54;17676;4;2
147945;29/06/2023;14:51:45;2;8;53;34040;6;2
147946;29/06/2023;14:52:02;2;5;26;45479;4;2
147947;29/06/2023;14:52:20;1;5;87;12203;4;1
147948;29/06/2023;14:53:13;1;8;57;15678;5;3
147949;29/06/2023;14:53:42;2;5;30;16770;3;2
147950;29/06/2023;14:53:42;1;5;76;21707;4;3
147951;29/06/2023;14:54:05;2;3;43;44914;1;1
147952;29/06/2023;14:54:16;2;8;56;25275;6;3
147953;29/06/2023;14:54:38;1;8;87;8436;5;1
147954;29/06/2023;14:56:16;2;3;34;32896;1;3
147955;29/06/2023;14:56:16;1;3;69;37795;1;3
147956;29/06/2023;14:57:41;2;5;31;2781;3;2
147957;29/06/2023;14:57:47;1;3;36;41516;1;3
147958;29/06/2023;14:58:15;1;8;26;46475;6;2
147959;29/06/2023;14:58:36;2;5;29;21939;3;3
147960;29/06/2023;14:58:46;1;3;53;155;2;1
147961;29/06/2023;14:59:07;2;8;27;19621;6;2
147962;29/06/2023;14:59:51;2;3;35;29987;2;1
147963;29/06/2023;15:00:06;2;5;54;38542;3;2
147964;29/06/2023;15:01:31;1;3;30;31762;1;1
147965;29/06/2023;15:01:31;1;3;76;24534;1;2
147966;29/06/2023;15:01:59;1;5;57;22376;4;2
147967;29/06/2023;15:02:57;2;8;26;7617;5;3
147968;29/06/2023;15:04:04;1;5;55;43168;4;3
147969;29/06/2023;15:05:06;2;3;34;1309;1;1
147970;29/06/2023;15:05:12;1;5;51;46655;4;1
147971;29/06/2023;15:05:36;2;8;50;878;5;2
147972;29/06/2023;15:05:36;1;8;69;31787;5;2
147973;29/06/2023;15:05:56;1;5;55;24220;3;3
147974;29/06/2023;15:05:56;1;5;73;48304;4;2
147975;29/06/2023;15:06:05;2;5;27;5312;3;3
147976;29/06/2023;15:06:39;1;3;56;47551;1;2
147977;29/06/2023;15:07:16;1;3;27;10603;2;3
147978;29/06/2023;15:07:24;1;5;49;7182;3;2
147979;29/06/2023;15:08:41;1;5;34;41601;4;2
147980;29/06/2023;15:11:07;1;3;27;16949;1;2
147981;29/06/2023;15:12:09;2;3;59;2060;2;1
147982;29/06/2023;15:14:13;1;8;87;19638;6;3
147983;29/06/2023;15:14:16;2;5;24;4602;3;1
147984;29/06/2023;15:14:16;1;5;78;24762;3;3
147985;29/06/2023;15:14:24;2;8;40;27991;5;1
147986;29/06/2023;15:14:24;1;8;74;20994;5;3
147987;29/06/2023;15:16:07;1;5;52;25691;4;2
147988;29/06/2023;15:18:01;1;8;22;2928;6;2
147989;29/06/2023;15:19:45;1;3;31;14413;2;1
147990;29/06/2023;15:20:27;1;3;26;23825;1;3
147991;29/06/2023;15:20:32;1;8;41;5489;6;1
147992;29/06/2023;15:21:15;2;8;29;43872;6;3
147993;29/06/2023;15:21:15;1;8;74;11388;5;1
147994;29/06/2023;15:21:26;1;5;23;11260;3;3
147995;29/06/2023;15:21:26;1;5;70;2905;4;3
147996;29/06/2023;15:21:32;2;8;38;45431;5;3
147997;29/06/2023;15:23:38;1;3;59;20231;1;3
147998;29/06/2023;15:26:04;2;3;22;35330;1;3
147999;29/06/2023;15:26:04;1;3;77;12450;2;3
148000;29/06/2023;15:26:46;1;8;87;26311;6;3
148001;29/06/2023;15:26:52;2;8;55;49534;6;3
148002;29/06/2023;15:27:34;1;3;33;7002;1;2
148003;29/06/2023;15:27:41;2;3;40;19057;2;1
148004;29/06/2023;15:28:27;2;3;28;10945;2;1
148005;29/06/2023;15:32:52;1;3;30;14215;2;1
148006;29/06/2023;15:33:16;1;3;53;21888;2;3
148007;29/06/2023;15:33:16;1;3;79;38012;1;2
148008;29/06/2023;15:33:34;2;3;48;28311;2;2
148009;29/06/2023;15:36:20;2;3;22;11226;2;1
148010;29/06/2023;15:36:55;1;5;25;27478;3;3
148011;29/06/2023;15:36:55;1;5;76;4156;3;1
148012;29/06/2023;15:37:54;1;3;56;23932;2;3
148013;29/06/2023;15:42:37;1;5;23;420;3;3
148014;29/06/2023;15:42:44;1;3;50;48340;2;3
148015;29/06/2023;15:45:17;1;3;29;16179;2;2
148016;29/06/2023;15:45:52;2;8;44;5685;6;3
148017;29/06/2023;15:45:52;1;8;75;45245;5;2
148018;29/06/2023;15:46:51;1;8;45;19739;6;3
148019;29/06/2023;15:50:26;1;5;42;1490;3;1
148020;29/06/2023;15:51:27;2;3;58;41296;2;3
148021;29/06/2023;15:52:10;2;8;87;9097;6;1
148022;29/06/2023;15:52:31;2;8;27;20970;6;1
148023;29/06/2023;15:52:51;2;5;40;22447;4;3
148024;29/06/2023;15:52:52;1;3;31;28768;1;3
148025;29/06/2023;15:52:56;2;5;36;39990;3;2
148026;29/06/2023;15:53:39;2;5;54;38988;3;3
148027;29/06/2023;15:54:28;1;3;30;36138;1;3
148028;29/06/2023;15:54:31;1;3;42;18536;1;1
148029;29/06/2023;15:55:11;1;5;23;48208;4;3
148030;29/06/2023;15:55:26;2;5;52;48567;4;2
148031;29/06/2023;15:55:40;2;5;53;31853;3;1
148032;29/06/2023;15:56:15;2;5;25;10160;3;3
148033;29/06/2023;15:56:31;2;3;47;5511;1;2
148034;29/06/2023;15:56:31;1;3;79;1611;1;3
148035;29/06/2023;15:56:33;1;3;38;4354;2;1
148036;29/06/2023;15:57:02;2;8;46;34320;6;2
148037;29/06/2023;15:58:46;2;3;47;27838;1;1
148038;29/06/2023;16:01:34;1;3;57;33121;2;3
148039;29/06/2023;16:01:52;1;8;55;46528;6;3
148040;29/06/2023;16:02:01;2;5;49;42961;3;1
148041;29/06/2023;16:03:33;2;5;24;21588;4;2
148042;29/06/2023;16:04:55;2;5;40;33281;3;2
148043;29/06/2023;16:05:03;1;3;45;17217;2;1
148044;29/06/2023;16:06:16;1;5;53;25211;4;1
148045;29/06/2023;16:06:27;2;8;53;32365;6;2
148046;29/06/2023;16:06:35;1;8;39;12878;6;1
148047;29/06/2023;16:07:30;1;8;32;9705;5;1
148048;29/06/2023;16:07:30;1;8;74;46015;5;2
148049;29/06/2023;16:07:40;2;3;31;41402;2;1
148050;29/06/2023;16:08:31;2;8;55;405;5;1
148051;29/06/2023;16:08:31;1;8;69;7452;5;3
148052;29/06/2023;16:08:46;1;3;31;24487;2;2
148053;29/06/2023;16:09:19;2;5;22;46130;3;3
148054;29/06/2023;16:10:08;1;5;61;32297;3;1
148055;29/06/2023;16:10:49;2;3;32;10083;2;2
148056;29/06/2023;16:10:56;1;3;59;42131;2;1
148057;29/06/2023;16:10:56;1;3;70;25527;2;2
148058;29/06/2023;16:11:30;2;5;28;5560;4;3
148059;29/06/2023;16:11:30;1;5;74;1267;3;2
148060;29/06/2023;16:11:31;1;5;59;44638;4;2
148061;29/06/2023;16:11:31;1;5;75;25325;4;2
148062;29/06/2023;16:11:47;2;3;51;36541;1;2
148063;29/06/2023;16:12:06;2;3;50;8719;2;2
148064;29/06/2023;16:12:06;1;3;76;20766;2;2
148065;29/06/2023;16:14:04;1;5;29;22110;3;1
148066;29/06/2023;16:15:17;2;8;37;40690;5;3
148067;29/06/2023;16:15:17;1;8;70;13747;6;1
148068;29/06/2023;16:16:08;2;3;59;43563;2;1
148069;29/06/2023;16:18:14;1;3;26;45074;1;2
148070;29/06/2023;16:18:14;2;5;34;38489;4;2
148071;29/06/2023;16:18:14;1;5;76;43842;4;2
148072;29/06/2023;16:18:52;1;3;38;21205;2;1
148073;29/06/2023;16:18:52;1;3;75;28437;2;2
148074;29/06/2023;16:20:09;2;5;55;27712;4;2
148075;29/06/2023;16:20:27;1;8;29;12654;5;1
148076;29/06/2023;16:20:47;1;3;50;41477;2;1
148077;29/06/2023;16:21:44;1;3;51;17148;2;1
148078;29/06/2023;16:23:11;2;8;60;42618;5;2
148079;29/06/2023;16:23:36;2;3;48;32666;1;3
148080;29/06/2023;16:24:49;1;5;38;43151;4;3
148081;29/06/2023;16:24:49;1;5;75;18432;4;1
148082;29/06/2023;16:24:53;2;3;27;16151;2;3
148083;29/06/2023;16:25:04;1;8;23;38935;6;3
148084;29/06/2023;16:25:04;1;8;73;17869;6;1
148085;29/06/2023;16:25:05;2;8;34;9245;6;3
148086;29/06/2023;16:28:20;1;3;24;11938;2;3
148087;29/06/2023;16:28:20;1;3;78;17908;2;3
148088;29/06/2023;16:29:36;2;5;34;5332;4;3
148089;29/06/2023;16:29:36;1;5;77;23634;3;3
